Date,Headline Inflation
2012-12-13,8.84
2012-12-14,8.84
2012-12-15,8.84
2012-12-16,8.84
2012-12-17,8.84
2012-12-18,8.84
2012-12-19,8.84
2012-12-20,8.84
2012-12-21,8.84
2012-12-22,8.84
2012-12-23,8.84
2012-12-24,8.84
2012-12-25,8.84
2012-12-26,8.84
2012-12-27,8.84
2012-12-28,8.84
2012-12-29,8.84
2012-12-30,8.84
2012-12-31,8.84
2013-01-01,7.42
2013-01-02,7.42
2013-01-03,7.42
2013-01-04,7.42
2013-01-05,7.42
2013-01-06,7.42
2013-01-07,7.42
2013-01-08,7.42
2013-01-09,7.42
2013-01-10,7.42
2013-01-11,7.42
2013-01-12,7.42
2013-01-13,7.42
2013-01-14,7.42
2013-01-15,7.42
2013-01-16,7.42
2013-01-17,7.42
2013-01-18,7.42
2013-01-19,7.42
2013-01-20,7.42
2013-01-21,7.42
2013-01-22,7.42
2013-01-23,7.42
2013-01-24,7.42
2013-01-25,7.42
2013-01-26,7.42
2013-01-27,7.42
2013-01-28,7.42
2013-01-29,7.42
2013-01-30,7.42
2013-01-31,7.42
2013-02-01,6.8
2013-02-02,6.8
2013-02-03,6.8
2013-02-04,6.8
2013-02-05,6.8
2013-02-06,6.8
2013-02-07,6.8
2013-02-08,6.8
2013-02-09,6.8
2013-02-10,6.8
2013-02-11,6.8
2013-02-12,6.8
2013-02-13,6.8
2013-02-14,6.8
2013-02-15,6.8
2013-02-16,6.8
2013-02-17,6.8
2013-02-18,6.8
2013-02-19,6.8
2013-02-20,6.8
2013-02-21,6.8
2013-02-22,6.8
2013-02-23,6.8
2013-02-24,6.8
2013-02-25,6.8
2013-02-26,6.8
2013-02-27,6.8
2013-02-28,6.8
2013-03-01,6.01
2013-03-02,6.01
2013-03-03,6.01
2013-03-04,6.01
2013-03-05,6.01
2013-03-06,6.01
2013-03-07,6.01
2013-03-08,6.01
2013-03-09,6.01
2013-03-10,6.01
2013-03-11,6.01
2013-03-12,6.01
2013-03-13,6.01
2013-03-14,6.01
2013-03-15,6.01
2013-03-16,6.01
2013-03-17,6.01
2013-03-18,6.01
2013-03-19,6.01
2013-03-20,6.01
2013-03-21,6.01
2013-03-22,6.01
2013-03-23,6.01
2013-03-24,6.01
2013-03-25,6.01
2013-03-26,6.01
2013-03-27,6.01
2013-03-28,6.01
2013-03-29,6.01
2013-03-30,6.01
2013-03-31,6.01
2013-04-01,5.97
2013-04-02,5.97
2013-04-03,5.97
2013-04-04,5.97
2013-04-05,5.97
2013-04-06,5.97
2013-04-07,5.97
2013-04-08,5.97
2013-04-09,5.97
2013-04-10,5.97
2013-04-11,5.97
2013-04-12,5.97
2013-04-13,5.97
2013-04-14,5.97
2013-04-15,5.97
2013-04-16,5.97
2013-04-17,5.97
2013-04-18,5.97
2013-04-19,5.97
2013-04-20,5.97
2013-04-21,5.97
2013-04-22,5.97
2013-04-23,5.97
2013-04-24,5.97
2013-04-25,5.97
2013-04-26,5.97
2013-04-27,5.97
2013-04-28,5.97
2013-04-29,5.97
2013-04-30,5.97
2013-05-01,4.67
2013-05-02,4.67
2013-05-03,4.67
2013-05-04,4.67
2013-05-05,4.67
2013-05-06,4.67
2013-05-07,4.67
2013-05-08,4.67
2013-05-09,4.67
2013-05-10,4.67
2013-05-11,4.67
2013-05-12,4.67
2013-05-13,4.67
2013-05-14,4.67
2013-05-15,4.67
2013-05-16,4.67
2013-05-17,4.67
2013-05-18,4.67
2013-05-19,4.67
2013-05-20,4.67
2013-05-21,4.67
2013-05-22,4.67
2013-05-23,4.67
2013-05-24,4.67
2013-05-25,4.67
2013-05-26,4.67
2013-05-27,4.67
2013-05-28,4.67
2013-05-29,4.67
2013-05-30,4.67
2013-05-31,4.67
2013-06-01,4.8
2013-06-02,4.8
2013-06-03,4.8
2013-06-04,4.8
2013-06-05,4.8
2013-06-06,4.8
2013-06-07,4.8
2013-06-08,4.8
2013-06-09,4.8
2013-06-10,4.8
2013-06-11,4.8
2013-06-12,4.8
2013-06-13,4.8
2013-06-14,4.8
2013-06-15,4.8
2013-06-16,4.8
2013-06-17,4.8
2013-06-18,4.8
2013-06-19,4.8
2013-06-20,4.8
2013-06-21,4.8
2013-06-22,4.8
2013-06-23,4.8
2013-06-24,4.8
2013-06-25,4.8
2013-06-26,4.8
2013-06-27,4.8
2013-06-28,4.8
2013-06-29,4.8
2013-06-30,4.8
2013-07-01,5.35
2013-07-02,5.35
2013-07-03,5.35
2013-07-04,5.35
2013-07-05,5.35
2013-07-06,5.35
2013-07-07,5.35
2013-07-08,5.35
2013-07-09,5.35
2013-07-10,5.35
2013-07-11,5.35
2013-07-12,5.35
2013-07-13,5.35
2013-07-14,5.35
2013-07-15,5.35
2013-07-16,5.35
2013-07-17,5.35
2013-07-18,5.35
2013-07-19,5.35
2013-07-20,5.35
2013-07-21,5.35
2013-07-22,5.35
2013-07-23,5.35
2013-07-24,5.35
2013-07-25,5.35
2013-07-26,5.35
2013-07-27,5.35
2013-07-28,5.35
2013-07-29,5.35
2013-07-30,5.35
2013-07-31,5.35
2013-08-01,5.41
2013-08-02,5.41
2013-08-03,5.41
2013-08-04,5.41
2013-08-05,5.41
2013-08-06,5.41
2013-08-07,5.41
2013-08-08,5.41
2013-08-09,5.41
2013-08-10,5.41
2013-08-11,5.41
2013-08-12,5.41
2013-08-13,5.41
2013-08-14,5.41
2013-08-15,5.41
2013-08-16,5.41
2013-08-17,5.41
2013-08-18,5.41
2013-08-19,5.41
2013-08-20,5.41
2013-08-21,5.41
2013-08-22,5.41
2013-08-23,5.41
2013-08-24,5.41
2013-08-25,5.41
2013-08-26,5.41
2013-08-27,5.41
2013-08-28,5.41
2013-08-29,5.41
2013-08-30,5.41
2013-08-31,5.41
2013-09-01,6.34
2013-09-02,6.34
2013-09-03,6.34
2013-09-04,6.34
2013-09-05,6.34
2013-09-06,6.34
2013-09-07,6.34
2013-09-08,6.34
2013-09-09,6.34
2013-09-10,6.34
2013-09-11,6.34
2013-09-12,6.34
2013-09-13,6.34
2013-09-14,6.34
2013-09-15,6.34
2013-09-16,6.34
2013-09-17,6.34
2013-09-18,6.34
2013-09-19,6.34
2013-09-20,6.34
2013-09-21,6.34
2013-09-22,6.34
2013-09-23,6.34
2013-09-24,6.34
2013-09-25,6.34
2013-09-26,6.34
2013-09-27,6.34
2013-09-28,6.34
2013-09-29,6.34
2013-09-30,6.34
2013-10-01,9.82
2013-10-02,9.82
2013-10-03,9.82
2013-10-04,9.82
2013-10-05,9.82
2013-10-06,9.82
2013-10-07,9.82
2013-10-08,9.82
2013-10-09,9.82
2013-10-10,9.82
2013-10-11,9.82
2013-10-12,9.82
2013-10-13,9.82
2013-10-14,9.82
2013-10-15,9.82
2013-10-16,9.82
2013-10-17,9.82
2013-10-18,9.82
2013-10-19,9.82
2013-10-20,9.82
2013-10-21,9.82
2013-10-22,9.82
2013-10-23,9.82
2013-10-24,9.82
2013-10-25,9.82
2013-10-26,9.82
2013-10-27,9.82
2013-10-28,9.82
2013-10-29,9.82
2013-10-30,9.82
2013-10-31,9.82
2013-11-01,10.1
2013-11-02,10.1
2013-11-03,10.1
2013-11-04,10.1
2013-11-05,10.1
2013-11-06,10.1
2013-11-07,10.1
2013-11-08,10.1
2013-11-09,10.1
2013-11-10,10.1
2013-11-11,10.1
2013-11-12,10.1
2013-11-13,10.1
2013-11-14,10.1
2013-11-15,10.1
2013-11-16,10.1
2013-11-17,10.1
2013-11-18,10.1
2013-11-19,10.1
2013-11-20,10.1
2013-11-21,10.1
2013-11-22,10.1
2013-11-23,10.1
2013-11-24,10.1
2013-11-25,10.1
2013-11-26,10.1
2013-11-27,10.1
2013-11-28,10.1
2013-11-29,10.1
2013-11-30,10.1
2013-12-01,10.44
2013-12-02,10.44
2013-12-03,10.44
2013-12-04,10.44
2013-12-05,10.44
2013-12-06,10.44
2013-12-07,10.44
2013-12-08,10.44
2013-12-09,10.44
2013-12-10,10.44
2013-12-11,10.44
2013-12-12,10.44
2013-12-13,10.44
2013-12-14,10.44
2013-12-15,10.44
2013-12-16,10.44
2013-12-17,10.44
2013-12-18,10.44
2013-12-19,10.44
2013-12-20,10.44
2013-12-21,10.44
2013-12-22,10.44
2013-12-23,10.44
2013-12-24,10.44
2013-12-25,10.44
2013-12-26,10.44
2013-12-27,10.44
2013-12-28,10.44
2013-12-29,10.44
2013-12-30,10.44
2013-12-31,10.44
2014-01-01,13.8
2014-01-02,13.8
2014-01-03,13.8
2014-01-04,13.8
2014-01-05,13.8
2014-01-06,13.8
2014-01-07,13.8
2014-01-08,13.8
2014-01-09,13.8
2014-01-10,13.8
2014-01-11,13.8
2014-01-12,13.8
2014-01-13,13.8
2014-01-14,13.8
2014-01-15,13.8
2014-01-16,13.8
2014-01-17,13.8
2014-01-18,13.8
2014-01-19,13.8
2014-01-20,13.8
2014-01-21,13.8
2014-01-22,13.8
2014-01-23,13.8
2014-01-24,13.8
2014-01-25,13.8
2014-01-26,13.8
2014-01-27,13.8
2014-01-28,13.8
2014-01-29,13.8
2014-01-30,13.8
2014-01-31,13.8
2014-02-01,14.03
2014-02-02,14.03
2014-02-03,14.03
2014-02-04,14.03
2014-02-05,14.03
2014-02-06,14.03
2014-02-07,14.03
2014-02-08,14.03
2014-02-09,14.03
2014-02-10,14.03
2014-02-11,14.03
2014-02-12,14.03
2014-02-13,14.03
2014-02-14,14.03
2014-02-15,14.03
2014-02-16,14.03
2014-02-17,14.03
2014-02-18,14.03
2014-02-19,14.03
2014-02-20,14.03
2014-02-21,14.03
2014-02-22,14.03
2014-02-23,14.03
2014-02-24,14.03
2014-02-25,14.03
2014-02-26,14.03
2014-02-27,14.03
2014-02-28,14.03
2014-03-01,14.52
2014-03-02,14.52
2014-03-03,14.52
2014-03-04,14.52
2014-03-05,14.52
2014-03-06,14.52
2014-03-07,14.52
2014-03-08,14.52
2014-03-09,14.52
2014-03-10,14.52
2014-03-11,14.52
2014-03-12,14.52
2014-03-13,14.52
2014-03-14,14.52
2014-03-15,14.52
2014-03-16,14.52
2014-03-17,14.52
2014-03-18,14.52
2014-03-19,14.52
2014-03-20,14.52
2014-03-21,14.52
2014-03-22,14.52
2014-03-23,14.52
2014-03-24,14.52
2014-03-25,14.52
2014-03-26,14.52
2014-03-27,14.52
2014-03-28,14.52
2014-03-29,14.52
2014-03-30,14.52
2014-03-31,14.52
2014-04-01,14.69
2014-04-02,14.69
2014-04-03,14.69
2014-04-04,14.69
2014-04-05,14.69
2014-04-06,14.69
2014-04-07,14.69
2014-04-08,14.69
2014-04-09,14.69
2014-04-10,14.69
2014-04-11,14.69
2014-04-12,14.69
2014-04-13,14.69
2014-04-14,14.69
2014-04-15,14.69
2014-04-16,14.69
2014-04-17,14.69
2014-04-18,14.69
2014-04-19,14.69
2014-04-20,14.69
2014-04-21,14.69
2014-04-22,14.69
2014-04-23,14.69
2014-04-24,14.69
2014-04-25,14.69
2014-04-26,14.69
2014-04-27,14.69
2014-04-28,14.69
2014-04-29,14.69
2014-04-30,14.69
2014-05-01,14.84
2014-05-02,14.84
2014-05-03,14.84
2014-05-04,14.84
2014-05-05,14.84
2014-05-06,14.84
2014-05-07,14.84
2014-05-08,14.84
2014-05-09,14.84
2014-05-10,14.84
2014-05-11,14.84
2014-05-12,14.84
2014-05-13,14.84
2014-05-14,14.84
2014-05-15,14.84
2014-05-16,14.84
2014-05-17,14.84
2014-05-18,14.84
2014-05-19,14.84
2014-05-20,14.84
2014-05-21,14.84
2014-05-22,14.84
2014-05-23,14.84
2014-05-24,14.84
2014-05-25,14.84
2014-05-26,14.84
2014-05-27,14.84
2014-05-28,14.84
2014-05-29,14.84
2014-05-30,14.84
2014-05-31,14.84
2014-06-01,14.99
2014-06-02,14.99
2014-06-03,14.99
2014-06-04,14.99
2014-06-05,14.99
2014-06-06,14.99
2014-06-07,14.99
2014-06-08,14.99
2014-06-09,14.99
2014-06-10,14.99
2014-06-11,14.99
2014-06-12,14.99
2014-06-13,14.99
2014-06-14,14.99
2014-06-15,14.99
2014-06-16,14.99
2014-06-17,14.99
2014-06-18,14.99
2014-06-19,14.99
2014-06-20,14.99
2014-06-21,14.99
2014-06-22,14.99
2014-06-23,14.99
2014-06-24,14.99
2014-06-25,14.99
2014-06-26,14.99
2014-06-27,14.99
2014-06-28,14.99
2014-06-29,14.99
2014-06-30,14.99
2014-07-01,15.32
2014-07-02,15.32
2014-07-03,15.32
2014-07-04,15.32
2014-07-05,15.32
2014-07-06,15.32
2014-07-07,15.32
2014-07-08,15.32
2014-07-09,15.32
2014-07-10,15.32
2014-07-11,15.32
2014-07-12,15.32
2014-07-13,15.32
2014-07-14,15.32
2014-07-15,15.32
2014-07-16,15.32
2014-07-17,15.32
2014-07-18,15.32
2014-07-19,15.32
2014-07-20,15.32
2014-07-21,15.32
2014-07-22,15.32
2014-07-23,15.32
2014-07-24,15.32
2014-07-25,15.32
2014-07-26,15.32
2014-07-27,15.32
2014-07-28,15.32
2014-07-29,15.32
2014-07-30,15.32
2014-07-31,15.32
2014-08-01,15.89
2014-08-02,15.89
2014-08-03,15.89
2014-08-04,15.89
2014-08-05,15.89
2014-08-06,15.89
2014-08-07,15.89
2014-08-08,15.89
2014-08-09,15.89
2014-08-10,15.89
2014-08-11,15.89
2014-08-12,15.89
2014-08-13,15.89
2014-08-14,15.89
2014-08-15,15.89
2014-08-16,15.89
2014-08-17,15.89
2014-08-18,15.89
2014-08-19,15.89
2014-08-20,15.89
2014-08-21,15.89
2014-08-22,15.89
2014-08-23,15.89
2014-08-24,15.89
2014-08-25,15.89
2014-08-26,15.89
2014-08-27,15.89
2014-08-28,15.89
2014-08-29,15.89
2014-08-30,15.89
2014-08-31,15.89
2014-09-01,16.47
2014-09-02,16.47
2014-09-03,16.47
2014-09-04,16.47
2014-09-05,16.47
2014-09-06,16.47
2014-09-07,16.47
2014-09-08,16.47
2014-09-09,16.47
2014-09-10,16.47
2014-09-11,16.47
2014-09-12,16.47
2014-09-13,16.47
2014-09-14,16.47
2014-09-15,16.47
2014-09-16,16.47
2014-09-17,16.47
2014-09-18,16.47
2014-09-19,16.47
2014-09-20,16.47
2014-09-21,16.47
2014-09-22,16.47
2014-09-23,16.47
2014-09-24,16.47
2014-09-25,16.47
2014-09-26,16.47
2014-09-27,16.47
2014-09-28,16.47
2014-09-29,16.47
2014-09-30,16.47
2014-10-01,16.94
2014-10-02,16.94
2014-10-03,16.94
2014-10-04,16.94
2014-10-05,16.94
2014-10-06,16.94
2014-10-07,16.94
2014-10-08,16.94
2014-10-09,16.94
2014-10-10,16.94
2014-10-11,16.94
2014-10-12,16.94
2014-10-13,16.94
2014-10-14,16.94
2014-10-15,16.94
2014-10-16,16.94
2014-10-17,16.94
2014-10-18,16.94
2014-10-19,16.94
2014-10-20,16.94
2014-10-21,16.94
2014-10-22,16.94
2014-10-23,16.94
2014-10-24,16.94
2014-10-25,16.94
2014-10-26,16.94
2014-10-27,16.94
2014-10-28,16.94
2014-10-29,16.94
2014-10-30,16.94
2014-10-31,16.94
2014-11-01,17.05
2014-11-02,17.05
2014-11-03,17.05
2014-11-04,17.05
2014-11-05,17.05
2014-11-06,17.05
2014-11-07,17.05
2014-11-08,17.05
2014-11-09,17.05
2014-11-10,17.05
2014-11-11,17.05
2014-11-12,17.05
2014-11-13,17.05
2014-11-14,17.05
2014-11-15,17.05
2014-11-16,17.05
2014-11-17,17.05
2014-11-18,17.05
2014-11-19,17.05
2014-11-20,17.05
2014-11-21,17.05
2014-11-22,17.05
2014-11-23,17.05
2014-11-24,17.05
2014-11-25,17.05
2014-11-26,17.05
2014-11-27,17.05
2014-11-28,17.05
2014-11-29,17.05
2014-11-30,17.05
2014-12-01,16.99
2014-12-02,16.99
2014-12-03,16.99
2014-12-04,16.99
2014-12-05,16.99
2014-12-06,16.99
2014-12-07,16.99
2014-12-08,16.99
2014-12-09,16.99
2014-12-10,16.99
2014-12-11,16.99
2014-12-12,16.99
2014-12-13,16.99
2014-12-14,16.99
2014-12-15,16.99
2014-12-16,16.99
2014-12-17,16.99
2014-12-18,16.99
2014-12-19,16.99
2014-12-20,16.99
2014-12-21,16.99
2014-12-22,16.99
2014-12-23,16.99
2014-12-24,16.99
2014-12-25,16.99
2014-12-26,16.99
2014-12-27,16.99
2014-12-28,16.99
2014-12-29,16.99
2014-12-30,16.99
2014-12-31,16.99
2015-01-01,16.44
2015-01-02,16.44
2015-01-03,16.44
2015-01-04,16.44
2015-01-05,16.44
2015-01-06,16.44
2015-01-07,16.44
2015-01-08,16.44
2015-01-09,16.44
2015-01-10,16.44
2015-01-11,16.44
2015-01-12,16.44
2015-01-13,16.44
2015-01-14,16.44
2015-01-15,16.44
2015-01-16,16.44
2015-01-17,16.44
2015-01-18,16.44
2015-01-19,16.44
2015-01-20,16.44
2015-01-21,16.44
2015-01-22,16.44
2015-01-23,16.44
2015-01-24,16.44
2015-01-25,16.44
2015-01-26,16.44
2015-01-27,16.44
2015-01-28,16.44
2015-01-29,16.44
2015-01-30,16.44
2015-01-31,16.44
2015-02-01,16.5
2015-02-02,16.5
2015-02-03,16.5
2015-02-04,16.5
2015-02-05,16.5
2015-02-06,16.5
2015-02-07,16.5
2015-02-08,16.5
2015-02-09,16.5
2015-02-10,16.5
2015-02-11,16.5
2015-02-12,16.5
2015-02-13,16.5
2015-02-14,16.5
2015-02-15,16.5
2015-02-16,16.5
2015-02-17,16.5
2015-02-18,16.5
2015-02-19,16.5
2015-02-20,16.5
2015-02-21,16.5
2015-02-22,16.5
2015-02-23,16.5
2015-02-24,16.5
2015-02-25,16.5
2015-02-26,16.5
2015-02-27,16.5
2015-02-28,16.5
2015-03-01,16.64
2015-03-02,16.64
2015-03-03,16.64
2015-03-04,16.64
2015-03-05,16.64
2015-03-06,16.64
2015-03-07,16.64
2015-03-08,16.64
2015-03-09,16.64
2015-03-10,16.64
2015-03-11,16.64
2015-03-12,16.64
2015-03-13,16.64
2015-03-14,16.64
2015-03-15,16.64
2015-03-16,16.64
2015-03-17,16.64
2015-03-18,16.64
2015-03-19,16.64
2015-03-20,16.64
2015-03-21,16.64
2015-03-22,16.64
2015-03-23,16.64
2015-03-24,16.64
2015-03-25,16.64
2015-03-26,16.64
2015-03-27,16.64
2015-03-28,16.64
2015-03-29,16.64
2015-03-30,16.64
2015-03-31,16.64
2015-04-01,16.76
2015-04-02,16.76
2015-04-03,16.76
2015-04-04,16.76
2015-04-05,16.76
2015-04-06,16.76
2015-04-07,16.76
2015-04-08,16.76
2015-04-09,16.76
2015-04-10,16.76
2015-04-11,16.76
2015-04-12,16.76
2015-04-13,16.76
2015-04-14,16.76
2015-04-15,16.76
2015-04-16,16.76
2015-04-17,16.76
2015-04-18,16.76
2015-04-19,16.76
2015-04-20,16.76
2015-04-21,16.76
2015-04-22,16.76
2015-04-23,16.76
2015-04-24,16.76
2015-04-25,16.76
2015-04-26,16.76
2015-04-27,16.76
2015-04-28,16.76
2015-04-29,16.76
2015-04-30,16.76
2015-05-01,16.91
2015-05-02,16.91
2015-05-03,16.91
2015-05-04,16.91
2015-05-05,16.91
2015-05-06,16.91
2015-05-07,16.91
2015-05-08,16.91
2015-05-09,16.91
2015-05-10,16.91
2015-05-11,16.91
2015-05-12,16.91
2015-05-13,16.91
2015-05-14,16.91
2015-05-15,16.91
2015-05-16,16.91
2015-05-17,16.91
2015-05-18,16.91
2015-05-19,16.91
2015-05-20,16.91
2015-05-21,16.91
2015-05-22,16.91
2015-05-23,16.91
2015-05-24,16.91
2015-05-25,16.91
2015-05-26,16.91
2015-05-27,16.91
2015-05-28,16.91
2015-05-29,16.91
2015-05-30,16.91
2015-05-31,16.91
2015-06-01,17.08
2015-06-02,17.08
2015-06-03,17.08
2015-06-04,17.08
2015-06-05,17.08
2015-06-06,17.08
2015-06-07,17.08
2015-06-08,17.08
2015-06-09,17.08
2015-06-10,17.08
2015-06-11,17.08
2015-06-12,17.08
2015-06-13,17.08
2015-06-14,17.08
2015-06-15,17.08
2015-06-16,17.08
2015-06-17,17.08
2015-06-18,17.08
2015-06-19,17.08
2015-06-20,17.08
2015-06-21,17.08
2015-06-22,17.08
2015-06-23,17.08
2015-06-24,17.08
2015-06-25,17.08
2015-06-26,17.08
2015-06-27,17.08
2015-06-28,17.08
2015-06-29,17.08
2015-06-30,17.08
2015-07-01,17.94
2015-07-02,17.94
2015-07-03,17.94
2015-07-04,17.94
2015-07-05,17.94
2015-07-06,17.94
2015-07-07,17.94
2015-07-08,17.94
2015-07-09,17.94
2015-07-10,17.94
2015-07-11,17.94
2015-07-12,17.94
2015-07-13,17.94
2015-07-14,17.94
2015-07-15,17.94
2015-07-16,17.94
2015-07-17,17.94
2015-07-18,17.94
2015-07-19,17.94
2015-07-20,17.94
2015-07-21,17.94
2015-07-22,17.94
2015-07-23,17.94
2015-07-24,17.94
2015-07-25,17.94
2015-07-26,17.94
2015-07-27,17.94
2015-07-28,17.94
2015-07-29,17.94
2015-07-30,17.94
2015-07-31,17.94
2015-08-01,17.32
2015-08-02,17.32
2015-08-03,17.32
2015-08-04,17.32
2015-08-05,17.32
2015-08-06,17.32
2015-08-07,17.32
2015-08-08,17.32
2015-08-09,17.32
2015-08-10,17.32
2015-08-11,17.32
2015-08-12,17.32
2015-08-13,17.32
2015-08-14,17.32
2015-08-15,17.32
2015-08-16,17.32
2015-08-17,17.32
2015-08-18,17.32
2015-08-19,17.32
2015-08-20,17.32
2015-08-21,17.32
2015-08-22,17.32
2015-08-23,17.32
2015-08-24,17.32
2015-08-25,17.32
2015-08-26,17.32
2015-08-27,17.32
2015-08-28,17.32
2015-08-29,17.32
2015-08-30,17.32
2015-08-31,17.32
2015-09-01,17.36
2015-09-02,17.36
2015-09-03,17.36
2015-09-04,17.36
2015-09-05,17.36
2015-09-06,17.36
2015-09-07,17.36
2015-09-08,17.36
2015-09-09,17.36
2015-09-10,17.36
2015-09-11,17.36
2015-09-12,17.36
2015-09-13,17.36
2015-09-14,17.36
2015-09-15,17.36
2015-09-16,17.36
2015-09-17,17.36
2015-09-18,17.36
2015-09-19,17.36
2015-09-20,17.36
2015-09-21,17.36
2015-09-22,17.36
2015-09-23,17.36
2015-09-24,17.36
2015-09-25,17.36
2015-09-26,17.36
2015-09-27,17.36
2015-09-28,17.36
2015-09-29,17.36
2015-09-30,17.36
2015-10-01,17.38
2015-10-02,17.38
2015-10-03,17.38
2015-10-04,17.38
2015-10-05,17.38
2015-10-06,17.38
2015-10-07,17.38
2015-10-08,17.38
2015-10-09,17.38
2015-10-10,17.38
2015-10-11,17.38
2015-10-12,17.38
2015-10-13,17.38
2015-10-14,17.38
2015-10-15,17.38
2015-10-16,17.38
2015-10-17,17.38
2015-10-18,17.38
2015-10-19,17.38
2015-10-20,17.38
2015-10-21,17.38
2015-10-22,17.38
2015-10-23,17.38
2015-10-24,17.38
2015-10-25,17.38
2015-10-26,17.38
2015-10-27,17.38
2015-10-28,17.38
2015-10-29,17.38
2015-10-30,17.38
2015-10-31,17.38
2015-11-01,17.58
2015-11-02,17.58
2015-11-03,17.58
2015-11-04,17.58
2015-11-05,17.58
2015-11-06,17.58
2015-11-07,17.58
2015-11-08,17.58
2015-11-09,17.58
2015-11-10,17.58
2015-11-11,17.58
2015-11-12,17.58
2015-11-13,17.58
2015-11-14,17.58
2015-11-15,17.58
2015-11-16,17.58
2015-11-17,17.58
2015-11-18,17.58
2015-11-19,17.58
2015-11-20,17.58
2015-11-21,17.58
2015-11-22,17.58
2015-11-23,17.58
2015-11-24,17.58
2015-11-25,17.58
2015-11-26,17.58
2015-11-27,17.58
2015-11-28,17.58
2015-11-29,17.58
2015-11-30,17.58
2015-12-01,17.69
2015-12-02,17.69
2015-12-03,17.69
2015-12-04,17.69
2015-12-05,17.69
2015-12-06,17.69
2015-12-07,17.69
2015-12-08,17.69
2015-12-09,17.69
2015-12-10,17.69
2015-12-11,17.69
2015-12-12,17.69
2015-12-13,17.69
2015-12-14,17.69
2015-12-15,17.69
2015-12-16,17.69
2015-12-17,17.69
2015-12-18,17.69
2015-12-19,17.69
2015-12-20,17.69
2015-12-21,17.69
2015-12-22,17.69
2015-12-23,17.69
2015-12-24,17.69
2015-12-25,17.69
2015-12-26,17.69
2015-12-27,17.69
2015-12-28,17.69
2015-12-29,17.69
2015-12-30,17.69
2015-12-31,17.69
2016-01-01,18.99
2016-01-02,18.99
2016-01-03,18.99
2016-01-04,18.99
2016-01-05,18.99
2016-01-06,18.99
2016-01-07,18.99
2016-01-08,18.99
2016-01-09,18.99
2016-01-10,18.99
2016-01-11,18.99
2016-01-12,18.99
2016-01-13,18.99
2016-01-14,18.99
2016-01-15,18.99
2016-01-16,18.99
2016-01-17,18.99
2016-01-18,18.99
2016-01-19,18.99
2016-01-20,18.99
2016-01-21,18.99
2016-01-22,18.99
2016-01-23,18.99
2016-01-24,18.99
2016-01-25,18.99
2016-01-26,18.99
2016-01-27,18.99
2016-01-28,18.99
2016-01-29,18.99
2016-01-30,18.99
2016-01-31,18.99
2016-02-01,18.47
2016-02-02,18.47
2016-02-03,18.47
2016-02-04,18.47
2016-02-05,18.47
2016-02-06,18.47
2016-02-07,18.47
2016-02-08,18.47
2016-02-09,18.47
2016-02-10,18.47
2016-02-11,18.47
2016-02-12,18.47
2016-02-13,18.47
2016-02-14,18.47
2016-02-15,18.47
2016-02-16,18.47
2016-02-17,18.47
2016-02-18,18.47
2016-02-19,18.47
2016-02-20,18.47
2016-02-21,18.47
2016-02-22,18.47
2016-02-23,18.47
2016-02-24,18.47
2016-02-25,18.47
2016-02-26,18.47
2016-02-27,18.47
2016-02-28,18.47
2016-02-29,18.47
2016-03-01,19.22
2016-03-02,19.22
2016-03-03,19.22
2016-03-04,19.22
2016-03-05,19.22
2016-03-06,19.22
2016-03-07,19.22
2016-03-08,19.22
2016-03-09,19.22
2016-03-10,19.22
2016-03-11,19.22
2016-03-12,19.22
2016-03-13,19.22
2016-03-14,19.22
2016-03-15,19.22
2016-03-16,19.22
2016-03-17,19.22
2016-03-18,19.22
2016-03-19,19.22
2016-03-20,19.22
2016-03-21,19.22
2016-03-22,19.22
2016-03-23,19.22
2016-03-24,19.22
2016-03-25,19.22
2016-03-26,19.22
2016-03-27,19.22
2016-03-28,19.22
2016-03-29,19.22
2016-03-30,19.22
2016-03-31,19.22
2016-04-01,18.71
2016-04-02,18.71
2016-04-03,18.71
2016-04-04,18.71
2016-04-05,18.71
2016-04-06,18.71
2016-04-07,18.71
2016-04-08,18.71
2016-04-09,18.71
2016-04-10,18.71
2016-04-11,18.71
2016-04-12,18.71
2016-04-13,18.71
2016-04-14,18.71
2016-04-15,18.71
2016-04-16,18.71
2016-04-17,18.71
2016-04-18,18.71
2016-04-19,18.71
2016-04-20,18.71
2016-04-21,18.71
2016-04-22,18.71
2016-04-23,18.71
2016-04-24,18.71
2016-04-25,18.71
2016-04-26,18.71
2016-04-27,18.71
2016-04-28,18.71
2016-04-29,18.71
2016-04-30,18.71
2016-05-01,18.89
2016-05-02,18.89
2016-05-03,18.89
2016-05-04,18.89
2016-05-05,18.89
2016-05-06,18.89
2016-05-07,18.89
2016-05-08,18.89
2016-05-09,18.89
2016-05-10,18.89
2016-05-11,18.89
2016-05-12,18.89
2016-05-13,18.89
2016-05-14,18.89
2016-05-15,18.89
2016-05-16,18.89
2016-05-17,18.89
2016-05-18,18.89
2016-05-19,18.89
2016-05-20,18.89
2016-05-21,18.89
2016-05-22,18.89
2016-05-23,18.89
2016-05-24,18.89
2016-05-25,18.89
2016-05-26,18.89
2016-05-27,18.89
2016-05-28,18.89
2016-05-29,18.89
2016-05-30,18.89
2016-05-31,18.89
2016-06-01,18.37
2016-06-02,18.37
2016-06-03,18.37
2016-06-04,18.37
2016-06-05,18.37
